run,evalanche_size,evalanche_duration,density,cooldown,branching_ratio,emperical_branching_ratio
6,"[340830, 1]","[193305, 1]",0.0,1,4.429333952050413,1.006611685441241
7,"[448594, 0, 0, 3]","[254755, 0, 0, 3]",0.19656343656343656,1,4.429333952050413,1.005389728700332
8,"[460076, 0, 1]","[260795, 0, 1]",0.31089910089910094,1,4.429333952050413,1.0058673534037248
9,"[0, 346873, 0, 2, 0, 0]","[0, 197343, 0, 2, 0, 0]",0.0,1,4.429333952050413,1.0064053515381328
0,"[200661, 6, 1]","[120851, 4, 1]",0.06641358641358641,3,4.429333952050413,1.0911475715620294
1,"[206335, 0, 5, 0, 0]","[123832, 0, 3, 0, 0]",0.11992007992007991,3,4.429333952050413,1.0931989090268341
2,"[215425, 1, 21, 1, 0]","[129296, 1, 16, 1, 0]",0.21331668331668333,3,4.429333952050413,1.0935432160004228
3,"[214432, 0, 0, 4, 4, 1, 0]","[128337, 0, 0, 3, 3, 1, 0]",0.2053046953046953,3,4.429333952050413,1.1009681439314174
4,[195129],[117373],0.009620379620379621,3,4.429333952050413,1.0923306417139775
5,"[209155, 5, 2, 4, 2, 0]","[125934, 3, 2, 3, 2, 0]",0.14945054945054947,3,4.429333952050413,1.0890048338703957
6,[139399],[83547],0.0,3,4.429333952050413,1.1000196347938336
7,"[194986, 7, 0, 10, 0, 0, 0]","[117474, 6, 0, 7, 0, 0, 0]",0.004325674325674326,3,4.429333952050413,1.089400876186869
8,"[215150, 0]","[129345, 0]",0.20470529470529472,3,4.429333952050413,1.0870458576313808
9,"[148575, 0]","[89525, 0]",0.0,3,4.429333952050413,1.0951295643427787
0,"[495, 408, 301, 301, 197]","[218, 201, 167, 158, 98]",0.001998001998001998,5,4.429333952050413,1.5961741309901654
1,"[98, 197, 99, 404, 294]","[43, 95, 45, 188, 131]",0.000989010989010989,5,4.429333952050413,1.811621577118131
2,"[100, 97, 99, 693]","[48, 44, 51, 318]",0.001988011988011988,5,4.429333952050413,1.9331331024581035
3,"[197, 792]","[88, 376]",0.0,5,4.429333952050413,1.7831163355522894
4,"[396, 98, 99, 99, 196, 99]","[193, 46, 47, 40, 86, 47]",0.000979020979020979,5,4.429333952050413,1.9163397128439184
5,"[99, 197, 198, 397]","[50, 98, 86, 176]",0.000999000999000999,5,4.429333952050413,1.9189432124812538
6,"[295, 597, 402, 197, 98, 291, 198, 98]","[138, 291, 205, 85, 46, 143, 95, 50]",0.0009990009990009988,5,4.429333952050413,1.7531861541105576
7,"[98, 98, 296, 99, 98, 399]","[42, 45, 138, 45, 44, 196]",0.001978021978021978,5,4.429333952050413,1.8151856514209166
8,"[193, 199, 496]","[95, 86, 240]",0.001948051948051948,5,4.429333952050413,1.7104291040816233
9,[890],[420],0.000979020979020979,5,4.429333952050413,1.7685253311805924
0,"[725310, 8, 6]","[466283, 6, 5]",0.0,0,5.000000000000001,1.0024014527386733
1,"[333772, 441865]","[214847, 284156]",0.4598301698301698,0,5.000000000000001,1.0012695960539624
2,"[781185, 0, 661]","[501865, 0, 420]",0.5313586413586413,0,5.000000000000001,1.001333924276537
3,"[653700, 1225, 2]","[420295, 779, 2]",0.0,0,5.000000000000001,1.0023956385897077
4,[732846],[471010],0.03971028971028971,0,5.000000000000001,1.001313679835269
5,[687164],[441804],0.0,0,5.000000000000001,1.0025663085722913
6,[755662],[485983],0.2593006993006993,0,5.000000000000001,1.0012871078876555
7,"[798531, 0]","[513040, 0]",0.6918381618381618,0,5.000000000000001,1.0013298193877858
8,"[771373, 2]","[496075, 2]",0.40975024975024976,0,5.000000000000001,1.0013221931378096
9,[789127],[507715],0.594075924075924,0,5.000000000000001,1.0013232709921716
0,"[483579, 0, 0, 0, 0]","[264960, 0, 0, 0, 0]",0.4713586413586414,1,5.000000000000001,1.004880935695954
1,"[455894, 0, 0, 0]","[249575, 0, 0, 0]",0.19436563436563437,1,5.000000000000001,1.0048497965089924
2,[403452],[221209],0.0,1,5.000000000000001,1.0057302819275589
3,"[458946, 0, 0, 0]","[251117, 0, 0, 0]",0.22576423576423574,1,5.000000000000001,1.0049679592105603
4,"[408795, 0, 0]","[223635, 0, 0]",0.0,1,5.000000000000001,1.0058518327206754
5,"[448276, 2, 0, 0]","[245470, 2, 0, 0]",0.12507492507492507,1,5.000000000000001,1.0050569246671581
6,"[413691, 0, 0]","[226430, 0, 0]",0.0,1,5.000000000000001,1.0057011418748942
7,"[478109, 0, 0, 0]","[261366, 0, 0, 0]",0.4196903096903097,1,5.000000000000001,1.0052496315708077
8,"[481786, 0, 0, 0]","[263751, 0, 0, 0]",0.45301698301698307,1,5.000000000000001,1.0050256630964225
9,"[417499, 0]","[228203, 0]",0.0,1,5.000000000000001,1.0059918977569282
0,"[211280, 1, 0, 1]","[123316, 1, 0, 1]",0.12105894105894105,3,5.000000000000001,1.1313807588168956
1,"[214920, 0, 0, 1, 5, 0, 0]","[125924, 0, 0, 1, 3, 0, 0]",0.15635364635364635,3,5.000000000000001,1.123941755767707
2,"[206912, 0, 0, 2, 0, 0]","[120739, 0, 0, 2, 0, 0]",0.07585414585414586,3,5.000000000000001,1.1293087162221156
3,"[143900, 0, 1, 3, 3, 2]","[84646, 0, 1, 2, 2, 2]",0.0,3,5.000000000000001,1.1139285094555287
4,"[204519, 0, 0, 1, 1, 1, 1, 0]","[119634, 0, 0, 1, 1, 1, 1, 0]",0.048031968031968034,3,5.000000000000001,1.1232408730887824
5,"[189329, 0, 0, 1, 0]","[110605, 0, 0, 1, 0]",0.0,3,5.000000000000001,1.1310695938379094
6,"[207115, 4, 2]","[120787, 3, 2]",0.07745254745254745,3,5.000000000000001,1.1296281397808496
7,"[193023, 0, 7, 0, 0]","[112356, 0, 5, 0, 0]",0.0,3,5.000000000000001,1.1395853557103683
8,"[218677, 1, 0, 3, 10, 0, 6, 0, 0, 0, 0]","[127079, 1, 0, 3, 5, 0, 3, 0, 0, 0, 0]",0.20024975024975022,3,5.000000000000001,1.1344116323619862
9,"[210044, 6, 0, 0, 3]","[122899, 4, 0, 0, 1]",0.10598401598401598,3,5.000000000000001,1.1247054703796162
0,"[294, 398, 198, 98, 196, 99, 196, 98]","[129, 178, 92, 47, 89, 45, 79, 44]",0.0,5,5.000000000000001,2.0982908818163226
1,"[296, 196, 99, 195, 297]","[125, 79, 40, 85, 131]",0.0019880119880119882,5,5.000000000000001,2.0958320200111964
2,"[198, 99, 196, 396]","[86, 44, 80, 160]",0.0,5,5.000000000000001,2.1671811847999054
3,"[98, 197, 298, 198, 100]","[42, 82, 121, 82, 47]",0.000989010989010989,5,5.000000000000001,2.202796402778856
4,"[99, 99, 99, 98]","[44, 41, 47, 35]",0.0,5,5.000000000000001,2.1769190556900013
5,"[297, 98, 98, 99, 394]","[127, 43, 41, 37, 162]",0.0,5,5.000000000000001,2.2119256754086503
6,"[395, 98]","[165, 42]",0.001998001998001998,5,5.000000000000001,1.9994389982194862
7,"[792, 101, 196]","[354, 44, 86]",0.000999000999000999,5,5.000000000000001,2.0543300723299702
8,"[297, 197, 198]","[129, 92, 89]",0.001998001998001998,5,5.000000000000001,2.155826250998581
9,"[293, 198, 198, 296]","[136, 88, 91, 125]",0.000999000999000999,5,5.000000000000001,2.0154750227184115
